 ,Label,lumMean,lumSD,area,maxPower,maxFreq,propPower,sumPower,meanPower,powerSD,lwMean,lwSD,mwMean,mwSD,swMean,swSD,uvMean,uvSD,dblMean,dblSD
89,608641_ventral_b2,0.513079100,0.033316725,34225,0.004196744,45.254833888,0.096942254,0.043291170,0.002546539,0.001213796,0.538751643,0.037165528,0.522473826,0.038357734,0.400512494,0.031429728,0.562309206,0.048992962,0.513079100,0.033316725
90,608641_ventral_b3,0.446315664,0.037657743,32761,0.004688558,63.999999831,0.089568790,0.052345887,0.003079170,0.001186219,0.468352859,0.042514798,0.455024128,0.042623003,0.352095952,0.029914241,0.483870601,0.040146654,0.446315664,0.037657743
91,608641_ventral_t1,0.033511397,0.006816286,110749,0.006539632,127.999999595,0.151323984,0.043216100,0.002542124,0.001786641,0.021633505,0.008164713,0.032642184,0.008262255,0.069043326,0.009579634,0.037480879,0.008386170,0.033511397,0.006816286
92,608642_crown_c1,0.070126893,0.018634984,81036,0.003882916,31.999999932,0.093845301,0.041375709,0.002433865,0.000905615,0.054388384,0.019150994,0.073434253,0.019480195,0.094249412,0.022917052,0.162406988,0.055517889,0.070126893,0.018634984
93,608642_dorsal_d1,0.038815358,0.011580952,34782,0.001502776,2.000000000,0.101194398,0.014850387,0.000873552,0.000449955,0.030275064,0.010375851,0.032644459,0.013608698,0.085971392,0.014985418,0.076133179,0.017816464,0.038815358,0.011580952
94,608642_dorsal_d2,0.036614449,0.011891074,33856,0.001543195,2.000000000,0.104080543,0.014826933,0.000872173,0.000357046,0.028540589,0.010250590,0.030330094,0.013988601,0.083618900,0.015260149,0.072220711,0.017958354,0.036614449,0.011891074
95,608642_dorsal_d3,0.033069989,0.009531122,33489,0.001274232,2.000000000,0.113235125,0.011252975,0.000661940,0.000374862,0.024552124,0.008354304,0.026417223,0.011469290,0.082211784,0.013881333,0.068490615,0.014074285,0.033069989,0.009531122
96,608642_side_w1,0.469765611,0.148195817,59842,0.033180441,63.999999831,0.133480528,0.248578884,0.014622287,0.009937857,0.478663699,0.153198351,0.477734244,0.153271603,0.385976724,0.106570337,0.516200593,0.133786454,0.469765611,0.148195817
97,608642_side_o1,0.049754204,0.007562156,6583,0.011804017,22.627416956,0.117744176,0.100251386,0.005897140,0.003447730,0.045138988,0.009145712,0.047563854,0.008798858,0.077467625,0.009418100,0.078061118,0.008890188,0.049754204,0.007562156
98,608642_ventral_b1,0.449895277,0.037902710,33856,0.004549769,15.999999975,0.088072383,0.051659428,0.003038790,0.000923913,0.449057596,0.038880023,0.472511918,0.043821414,0.353290920,0.029689032,0.470618019,0.050198987,0.449895277,0.037902710
99,608642_ventral_b2,0.518369135,0.032115066,31152,0.003699419,22.627416956,0.087256784,0.042396917,0.002493936,0.001064440,0.517688717,0.032343950,0.548942668,0.039430783,0.391007708,0.027844911,0.540629241,0.028101665,0.518369135,0.032115066
100,608642_ventral_b3,0.395739137,0.052884381,33306,0.006839525,63.999999831,0.096877461,0.070599751,0.004152927,0.001642409,0.392178419,0.054907004,0.415366573,0.060601309,0.317733126,0.034059562,0.457740178,0.041303439,0.395739137,0.052884381
101,608642_ventral_t1,0.025563201,0.010138850,119136,0.009856688,90.509667729,0.146763526,0.067160341,0.003950608,0.002984844,0.022213039,0.010494999,0.017134147,0.011605652,0.071735170,0.010514401,0.043154591,0.014263959,0.025563201,0.010138850
102,608648_crown_c1,0.064296432,0.030847325,71629,0.003926073,22.627416956,0.086226928,0.045531862,0.002678345,0.001210514,0.049776517,0.030753487,0.069534493,0.032775410,0.080195175,0.028661797,0.119082371,0.047786230,0.064296432,0.030847325
103,608648_dorsal_d1,0.059987209,0.014000365,33671,0.001740592,2.000000000,0.110932984,0.015690479,0.000922969,0.000443361,0.053427234,0.012636403,0.061002944,0.015724584,0.079296917,0.019738846,0.086325932,0.018187190,0.059987209,0.014000365
104,608648_dorsal_d2,0.057280401,0.012233392,33856,0.001759353,2.000000000,0.127068854,0.013845670,0.000814451,0.000515901,0.051016922,0.011101852,0.058384297,0.013874724,0.075815394,0.017430000,0.082472207,0.015961933,0.057280401,0.012233392
105,608648_dorsal_d3,0.059493066,0.014168780,34040,0.002041832,2.000000000,0.133174710,0.015331977,0.000901881,0.000570320,0.054307790,0.013248079,0.060620493,0.015737982,0.076148267,0.018297367,0.083246456,0.016554923,0.059493066,0.014168780
106,608648_side_w1,0.464220980,0.134594741,53122,0.026320635,45.254833888,0.123382643,0.213325266,0.012548545,0.007897574,0.480900853,0.143054746,0.469255425,0.137044197,0.386407375,0.098447278,0.423854713,0.091434559,0.464220980,0.134594741
107,608648_side_o1,0.098169479,0.034587258,4572,0.007322691,45.254833888,0.087155379,0.084018806,0.004942283,0.001892017,0.101217317,0.040492895,0.099349400,0.035152490,0.098626364,0.023040626,0.109029429,0.027238717,0.098169479,0.034587258
