"ID","pl_code","lumMean","lumSD","lwMean","lwSD","mwMean","mwSD","swMean","swSD","uvMean","uvSD","dblMean","dblSD","area_mm2","Species","Day","Month","Year","Locality","County","State.Province","Sex","pop","Region","lat","lon","GRG.no.","Collector","prepartor","tissue.no.","Age","testes.L.R","weight.g","skeleton","wing.R.mm","tail.mm","bill.depth.mm","bill.width.mm","bill.culmen.mm","bill.nares.mm","tarsus1.mm","tarsus2.mm","alula","wing.spot.L.mm","wing.spot.R.mm","dorsal.photoID","side.photoID","crown.photoID","ventral.photoID","file.loc","comments_specimen","comments_analysis","Weight","Tarsometatarsus"
"606634","t",0.051332036,0.007625688,0.046189206,0.008533491,0.052930469,0.008767266,0.066483941,0.009634204,0.064137389,0.010685516,0.051332036,0.007625688,94.2428222931132,"Setophaga caerulescens",11,"Jun",88,"Jefferson Nat'l Forest, 4.5mi ENE Norton, Little Stoney Creek; 920m","Wise","VA","M","VA.Wise","South",36.879225,-82.542415,2504,"GRG","JPA","T-472-a,b","ASY",NA,NA,"partial",64.8,54.2,3,3.7,10.9,6.4,17.7,NA,"blue",15.9,13.9,2,2,2,2,NA,"","",NA,18.82
"606634","w",0.42106268,0.100499301,0.427821374,0.104933417,0.424336509,0.1034119,0.367233267,0.082771122,0.443217686,0.092584618,0.42106268,0.100499301,54.3111277913305,"Setophaga caerulescens",11,"Jun",88,"Jefferson Nat'l Forest, 4.5mi ENE Norton, Little Stoney Creek; 920m","Wise","VA","M","VA.Wise","South",36.879225,-82.542415,2504,"GRG","JPA","T-472-a,b","ASY",NA,NA,"partial",64.8,54.2,3,3.7,10.9,6.4,17.7,NA,"blue",15.9,13.9,2,2,2,2,NA,"","",NA,18.82
"606637","b",0.39800325,0.044930805,0.409592253666667,0.048052782,0.402105609333333,0.0475194973333333,0.338731221,0.0386715193333333,0.404913142,0.0440267956666667,0.39800325,0.044930805,24.9089885531995,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 7mi NNE Pembroke, Stony Creek; 750m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2507,"GRG","JPA","475-a,b","SY","NA, 5x5",9,"partial",61.4,52.8,2.9,3.9,11,7.4,NA,NA,"green",8.4,8,2,2,2,2,NA,"not original tag","auto-align",NA,19.03
"606637","c",0.071624384,0.022168304,0.057493746,0.022523235,0.075454417,0.023607324,0.09123225,0.025939369,0.152819453,0.054175021,0.071624384,0.022168304,40.8361793957591,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 7mi NNE Pembroke, Stony Creek; 750m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2507,"GRG","JPA","475-a,b","SY","NA, 5x5",9,"partial",61.4,52.8,2.9,3.9,11,7.4,NA,NA,"green",8.4,8,2,2,2,2,NA,"not original tag","auto-align",NA,19.03
"606637","d",0.0646696073333333,0.0122050836666667,0.0512600936666667,0.010923012,0.0635422333333333,0.0144060346666667,0.101117161,0.016964011,0.116253045666667,0.0145013843333333,0.0646696073333333,0.0122050836666667,25.4128979796084,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 7mi NNE Pembroke, Stony Creek; 750m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2507,"GRG","JPA","475-a,b","SY","NA, 5x5",9,"partial",61.4,52.8,2.9,3.9,11,7.4,NA,NA,"green",8.4,8,2,2,2,2,NA,"not original tag","auto-align",NA,19.03
"606637","o",0.093783207,0.01721571,0.096091138,0.020631157,0.095560604,0.019167178,0.093481318,0.015264808,0.107381898,0.015077642,0.093783207,0.01721571,3.82735972978045,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 7mi NNE Pembroke, Stony Creek; 750m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2507,"GRG","JPA","475-a,b","SY","NA, 5x5",9,"partial",61.4,52.8,2.9,3.9,11,7.4,NA,NA,"green",8.4,8,2,2,2,2,NA,"not original tag","auto-align",NA,19.03
"606637","t",0.058068672,0.009443856,0.052976198,0.010258172,0.059407285,0.010563186,0.073260843,0.011006964,0.070461718,0.011577926,0.058068672,0.009443856,102.029649089886,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 7mi NNE Pembroke, Stony Creek; 750m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2507,"GRG","JPA","475-a,b","SY","NA, 5x5",9,"partial",61.4,52.8,2.9,3.9,11,7.4,NA,NA,"green",8.4,8,2,2,2,2,NA,"not original tag","auto-align",NA,19.03
"606637","w",0.365260127,0.104514592,0.365664233,0.107693189,0.366344731,0.106284596,0.331034274,0.087478407,0.454476961,0.12122432,0.365260127,0.104514592,12.9255019703509,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 7mi NNE Pembroke, Stony Creek; 750m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2507,"GRG","JPA","475-a,b","SY","NA, 5x5",9,"partial",61.4,52.8,2.9,3.9,11,7.4,NA,NA,"green",8.4,8,2,2,2,2,NA,"not original tag","auto-align",NA,19.03
"606639","b",0.405954847,0.04742194,0.421807598,0.0533622026666667,0.409395618333333,0.0503652916666667,0.342343276,0.03804435,0.374570796666667,0.0361237233333333,0.405954847,0.04742194,25.182710952649,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2509,"GRG","U","T-477-a,b","SY","8x4",9,"partial",62,50.4,3.2,3.4,10.5,6.6,NA,NA,"green",13.3,11.9,2,2,2,2,NA,"not original label","",NA,19.17
"606639","c",0.067171048,0.023365088,0.053403975,0.018561447,0.070441848,0.024583872,0.087718879,0.032419801,0.144942904,0.047474976,0.067171048,0.023365088,87.9534621880278,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2509,"GRG","U","T-477-a,b","SY","8x4",9,"partial",62,50.4,3.2,3.4,10.5,6.6,NA,NA,"green",13.3,11.9,2,2,2,2,NA,"not original label","",NA,19.17
"606639","d",0.074997982,0.0175478266666667,0.0665974596666667,0.015373982,0.0764429946666667,0.0205240703333333,0.094859658,0.0231495146666667,0.110168619,0.015206754,0.074997982,0.0175478266666667,25.1376743604178,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2509,"GRG","U","T-477-a,b","SY","8x4",9,"partial",62,50.4,3.2,3.4,10.5,6.6,NA,NA,"green",13.3,11.9,2,2,2,2,NA,"not original label","",NA,19.17
"606639","o",0.133285725,0.040449249,0.144433144,0.046080046,0.134654374,0.041487602,0.117034649,0.027798326,0.119224849,0.020347299,0.133285725,0.040449249,1.9072996809908,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2509,"GRG","U","T-477-a,b","SY","8x4",9,"partial",62,50.4,3.2,3.4,10.5,6.6,NA,NA,"green",13.3,11.9,2,2,2,2,NA,"not original label","",NA,19.17
"606639","t",0.05328392,0.008288922,0.04827402,0.01026573,0.054486885,0.009511847,0.069168612,0.010557976,0.063849315,0.007873221,0.05328392,0.008288922,81.2174892099831,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2509,"GRG","U","T-477-a,b","SY","8x4",9,"partial",62,50.4,3.2,3.4,10.5,6.6,NA,NA,"green",13.3,11.9,2,2,2,2,NA,"not original label","",NA,19.17
"606639","w",0.372825845,0.09375741,0.382586486,0.098714666,0.377172965,0.095592116,0.322167564,0.075973739,0.357177477,0.071886059,0.372825845,0.09375741,27.6502158003378,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2509,"GRG","U","T-477-a,b","SY","8x4",9,"partial",62,50.4,3.2,3.4,10.5,6.6,NA,NA,"green",13.3,11.9,2,2,2,2,NA,"not original label","",NA,19.17
"606641","b",0.360742002666667,0.039424893,0.380431488,0.043948036,0.369334126,0.04214529,0.285241013333333,0.034591532,0.325527763333333,0.0436170573333333,0.360742002666667,0.039424893,24.644023268906,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2511,"GRG","U","T-479-a,b","SY","8x7, NA",9.5,"partial",60.8,52.5,NA,NA,NA,NA,NA,NA,"green",10.3,12.6,2,2,2,2,NA,"not original label; upper bill is broken","",NA,18.85
"606641","c",0.073518568,0.02457942,0.059317807,0.022513995,0.076764118,0.025147783,0.09445526,0.029533678,0.152692507,0.045980733,0.073518568,0.02457942,69.8660161381122,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2511,"GRG","U","T-479-a,b","SY","8x7, NA",9.5,"partial",60.8,52.5,NA,NA,NA,NA,NA,NA,"green",10.3,12.6,2,2,2,2,NA,"not original label; upper bill is broken","",NA,18.85
"606641","d",0.0766839816666667,0.010686573,0.0722122513333333,0.010321302,0.078027695,0.0120631703333333,0.090512983,0.0149535726666667,0.102149561333333,0.0138914426666667,0.0766839816666667,0.010686573,24.5922311878401,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2511,"GRG","U","T-479-a,b","SY","8x7, NA",9.5,"partial",60.8,52.5,NA,NA,NA,NA,NA,NA,"green",10.3,12.6,2,2,2,2,NA,"not original label; upper bill is broken","",NA,18.85
"606641","o",0.11388613,0.034641147,0.124051824,0.038833805,0.113724267,0.035426276,0.105979068,0.02496068,0.111586935,0.021965514,0.11388613,0.034641147,2.83580409082379,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2511,"GRG","U","T-479-a,b","SY","8x7, NA",9.5,"partial",60.8,52.5,NA,NA,NA,NA,NA,NA,"green",10.3,12.6,2,2,2,2,NA,"not original label; upper bill is broken","",NA,18.85
"606641","t",0.060247155,0.011665314,0.055893788,0.013197974,0.061520751,0.012454462,0.07456962,0.011671017,0.072692349,0.010859098,0.060247155,0.011665314,54.6136235691499,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2511,"GRG","U","T-479-a,b","SY","8x7, NA",9.5,"partial",60.8,52.5,NA,NA,NA,NA,NA,NA,"green",10.3,12.6,2,2,2,2,NA,"not original label; upper bill is broken","",NA,18.85
"606641","w",0.28707533,0.095478052,0.291877295,0.094955907,0.287795209,0.096761479,0.263354279,0.084320126,0.326097584,0.087161677,0.28707533,0.095478052,21.2902983674235,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.879,-82.574,2511,"GRG","U","T-479-a,b","SY","8x7, NA",9.5,"partial",60.8,52.5,NA,NA,NA,NA,NA,NA,"green",10.3,12.6,2,2,2,2,NA,"not original label; upper bill is broken","",NA,18.85
"606642","b",0.402236343666667,0.0477800103333333,0.409552982666667,0.051944886,0.405774344666667,0.050183261,0.348318919,0.0390577176666667,0.445515186666667,0.0508886296666667,0.402236343666667,0.0477800103333333,25.0010633639832,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2512,"GRG","JPA","T-480-a,b","ASY","8x6",9,"partial",63.4,53,3,4.1,10.8,6.8,NA,NA,"blue",13.6,14.9,2,2,2,2,NA,"Not original label","",NA,18.99
"606642","c",0.067225193,0.024123745,0.056811609,0.022266335,0.07141925,0.026286548,0.080211845,0.02563099,0.121881287,0.036986626,0.067225193,0.024123745,65.1904672546444,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2512,"GRG","JPA","T-480-a,b","ASY","8x6",9,"partial",63.4,53,3,4.1,10.8,6.8,NA,NA,"blue",13.6,14.9,2,2,2,2,NA,"Not original label","",NA,18.99
"606642","d",0.0671677186666667,0.0121759953333333,0.0590560886666667,0.00980058766666667,0.0693714796666667,0.0134333326666667,0.0849503323333333,0.017346734,0.097848849,0.0163012756666667,0.0671677186666667,0.0121759953333333,24.5049102395697,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2512,"GRG","JPA","T-480-a,b","ASY","8x6",9,"partial",63.4,53,3,4.1,10.8,6.8,NA,NA,"blue",13.6,14.9,2,2,2,2,NA,"Not original label","",NA,18.99
"606642","o",0.070579817,0.011085216,0.068052618,0.013269461,0.071836708,0.011654978,0.081815936,0.009785606,0.088470202,0.01061011,0.070579817,0.011085216,3.69450178269844,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2512,"GRG","JPA","T-480-a,b","ASY","8x6",9,"partial",63.4,53,3,4.1,10.8,6.8,NA,NA,"blue",13.6,14.9,2,2,2,2,NA,"Not original label","",NA,18.99
"606642","t",0.048805763,0.008733202,0.04392668,0.010415949,0.050311229,0.009692354,0.064085149,0.010083532,0.059244223,0.008698679,0.048805763,0.008733202,78.3644210921374,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2512,"GRG","JPA","T-480-a,b","ASY","8x6",9,"partial",63.4,53,3,4.1,10.8,6.8,NA,NA,"blue",13.6,14.9,2,2,2,2,NA,"Not original label","",NA,18.99
"606642","w",0.413184827,0.138005721,0.415769042,0.142205557,0.417020429,0.139920314,0.36220859,0.108237085,0.474773007,0.123794552,0.413184827,0.138005721,29.1056483392757,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2512,"GRG","JPA","T-480-a,b","ASY","8x6",9,"partial",63.4,53,3,4.1,10.8,6.8,NA,NA,"blue",13.6,14.9,2,2,2,2,NA,"Not original label","",NA,18.99
"606643","b",0.431808099,0.033777084,0.448793829,0.0368194583333333,0.437908410333333,0.036816516,0.354605236666667,0.0341972143333333,0.421269955666667,0.051921609,0.431808099,0.033777084,24.9540251454307,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2513,"GRG","JPA","T-481-a,b","ASY","6x5, 5x4",9.5,"partial",62.6,54.4,3.1,3.9,10.4,7,18.6,NA,"blue",12.5,14,2,2,2,2,NA,"Not original label","",NA,19.17
"606643","c",0.049677222,0.016124383,0.041028404,0.01428748,0.05345231,0.017212866,0.06163599,0.020979857,0.092435054,0.030081948,0.049677222,0.016124383,88.5531994745731,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2513,"GRG","JPA","T-481-a,b","ASY","6x5, 5x4",9.5,"partial",62.6,54.4,3.1,3.9,10.4,7,18.6,NA,"blue",12.5,14,2,2,2,2,NA,"Not original label","",NA,19.17
"606643","d",0.074754077,0.0149895403333333,0.0665622326666667,0.011917863,0.0771658263333333,0.0173830386666667,0.0914516066666667,0.021817132,0.108518248,0.0133384736666667,0.074754077,0.0149895403333333,24.7718771501845,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2513,"GRG","JPA","T-481-a,b","ASY","6x5, 5x4",9.5,"partial",62.6,54.4,3.1,3.9,10.4,7,18.6,NA,"blue",12.5,14,2,2,2,2,NA,"Not original label","",NA,19.17
"606643","o",0.077660037,0.013723538,0.07702377,0.016335289,0.079069493,0.014595212,0.084758192,0.010957629,0.092641306,0.00984931,0.077660037,0.013723538,2.03039969975605,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2513,"GRG","JPA","T-481-a,b","ASY","6x5, 5x4",9.5,"partial",62.6,54.4,3.1,3.9,10.4,7,18.6,NA,"blue",12.5,14,2,2,2,2,NA,"Not original label","",NA,19.17
"606643","t",0.051187936,0.007594361,0.046895386,0.008600615,0.052729792,0.008853752,0.065178453,0.01019739,0.063401099,0.00844059,0.051187936,0.007594361,111.166072433853,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2513,"GRG","JPA","T-481-a,b","ASY","6x5, 5x4",9.5,"partial",62.6,54.4,3.1,3.9,10.4,7,18.6,NA,"blue",12.5,14,2,2,2,2,NA,"Not original label","",NA,19.17
"606643","w",0.419977419,0.131346528,0.423187062,0.134261989,0.425938856,0.134570707,0.362164434,0.106641358,0.469776694,0.124476416,0.419977419,0.131346528,26.3088759617189,"Setophaga caerulescens",12,"Jun",88,"Jefferson Nat'l Forest, 4.5mi SE Norton, Bark Camp Branch; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2513,"GRG","JPA","T-481-a,b","ASY","6x5, 5x4",9.5,"partial",62.6,54.4,3.1,3.9,10.4,7,18.6,NA,"blue",12.5,14,2,2,2,2,NA,"Not original label","",NA,19.17
"606647","b",0.384215047666667,0.0537679406666667,0.390451323666667,0.0567760753333333,0.389515519,0.0560726933333333,0.332801534,0.0442357923333333,0.404141412666667,0.0625505303333333,0.384215047666667,0.0537679406666667,25.5049727903922,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 800m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2517,"GRG","JPA","485-a,b","ASY","NA, 5x5",8.5,"partial",64.8,53.4,2.8,4.2,10.9,7.2,NA,NA,"blue",13.6,14.6,2,2,2,2,NA,"not original tag","",NA,NA
"606647","c",0.080011704,0.030051566,0.065249398,0.02419512,0.08369984,0.03272094,0.100605909,0.038749713,0.172022393,0.050590704,0.080011704,0.030051566,57.7038844060799,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 800m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2517,"GRG","JPA","485-a,b","ASY","NA, 5x5",8.5,"partial",64.8,53.4,2.8,4.2,10.9,7.2,NA,NA,"blue",13.6,14.6,2,2,2,2,NA,"not original tag","",NA,NA
"606647","d",0.0665398723333333,0.00893470633333333,0.0587904486666667,0.00775847233333333,0.0684605553333333,0.009606213,0.0842363023333333,0.012209546,0.099480863,0.015401109,0.0665398723333333,0.00893470633333333,24.8634515543879,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 800m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2517,"GRG","JPA","485-a,b","ASY","NA, 5x5",8.5,"partial",64.8,53.4,2.8,4.2,10.9,7.2,NA,NA,"blue",13.6,14.6,2,2,2,2,NA,"not original tag","",NA,NA
"606647","o",0.071471482,0.023518859,0.06983201,0.026590989,0.073111719,0.024177812,0.079735941,0.016848692,0.084008642,0.012844619,0.071471482,0.023518859,9.38037155188591,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 800m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2517,"GRG","JPA","485-a,b","ASY","NA, 5x5",8.5,"partial",64.8,53.4,2.8,4.2,10.9,7.2,NA,NA,"blue",13.6,14.6,2,2,2,2,NA,"not original tag","",NA,NA
"606647","t",0.052042225,0.007428401,0.046521611,0.00864164,0.053786382,0.008500383,0.067003941,0.008983991,0.063421478,0.008232925,0.052042225,0.007428401,126.919121786451,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 800m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2517,"GRG","JPA","485-a,b","ASY","NA, 5x5",8.5,"partial",64.8,53.4,2.8,4.2,10.9,7.2,NA,NA,"blue",13.6,14.6,2,2,2,2,NA,"not original tag","",NA,NA
"606647","w",0.462063431,0.124101127,0.476948625,0.130026924,0.472656,0.128276048,0.375083913,0.090900236,0.407259395,0.08401903,0.462063431,0.124101127,47.145055357478,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 10mi NE Pembroke, Jefferson Nat'l Forest; 800m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2517,"GRG","JPA","485-a,b","ASY","NA, 5x5",8.5,"partial",64.8,53.4,2.8,4.2,10.9,7.2,NA,NA,"blue",13.6,14.6,2,2,2,2,NA,"not original tag","",NA,NA
"606654","b",0.445593374333333,0.0412352213333333,0.453813529666667,0.0439160366666667,0.447283009666667,0.044529091,0.387946876333333,0.0379076633333333,0.504092687666667,0.045755123,0.445593374333333,0.0412352213333333,25.3208231688247,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 12mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2524,"GRG","JPA","492-a,b","ASY","6x5, NA",9,"partial",64.2,54.4,3.1,4.1,10.9,6.7,NA,NA,"blue",11.9,14.4,2,2,2,2,NA,"not original tag","",NA,19.6
"606654","c",0.090877476,0.032600928,0.073302021,0.032377617,0.094860969,0.035542479,0.113487333,0.031981809,0.187457573,0.051380128,0.090877476,0.032600928,45.041095890411,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 12mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2524,"GRG","JPA","492-a,b","ASY","6x5, NA",9,"partial",64.2,54.4,3.1,4.1,10.9,6.7,NA,NA,"blue",11.9,14.4,2,2,2,2,NA,"not original tag","",NA,19.6
"606654","d",0.0554335266666667,0.0136177,0.0470168743333333,0.012567537,0.057728225,0.014828421,0.0708379793333333,0.016451269,0.055529989,0.012007981,0.0554335266666667,0.0136177,24.5459435791581,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 12mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2524,"GRG","JPA","492-a,b","ASY","6x5, NA",9,"partial",64.2,54.4,3.1,4.1,10.9,6.7,NA,NA,"blue",11.9,14.4,2,2,2,2,NA,"not original tag","",NA,19.6
"606654","o",0.072419541,0.01649512,0.069244144,0.019205586,0.073907749,0.016830264,0.083167748,0.013202293,0.085783929,0.010594553,0.072419541,0.01649512,2.00788140364046,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 12mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2524,"GRG","JPA","492-a,b","ASY","6x5, NA",9,"partial",64.2,54.4,3.1,4.1,10.9,6.7,NA,NA,"blue",11.9,14.4,2,2,2,2,NA,"not original tag","",NA,19.6
"606654","t",0.0486333,0.005684414,0.042647792,0.006773813,0.050022502,0.007120002,0.065643735,0.009614155,0.057462333,0.007307033,0.0486333,0.005684414,120.411334209045,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 12mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2524,"GRG","JPA","492-a,b","ASY","6x5, NA",9,"partial",64.2,54.4,3.1,4.1,10.9,6.7,NA,NA,"blue",11.9,14.4,2,2,2,2,NA,"not original tag","",NA,19.6
"606654","w",0.445239068,0.120118901,0.44623561,0.124066111,0.449059107,0.121859299,0.390750237,0.094964132,0.520190061,0.129463149,0.445239068,0.120118901,26.3351473071871,"Setophaga caerulescens",13,"Jun",88,"Stoney Creek, 12mi NE Pembroke, Jefferson Nat'l Forest; 850m","Giles","VA","M","VA.Giles","South",37.37291,-80.57508,2524,"GRG","JPA","492-a,b","ASY","6x5, NA",9,"partial",64.2,54.4,3.1,4.1,10.9,6.7,NA,NA,"blue",11.9,14.4,2,2,2,2,NA,"not original tag","",NA,19.6
"606655","b",0.421567428666667,0.04442793,0.437979902666667,0.0476068323333333,0.428963634,0.0473048336666667,0.344756074666667,0.0388245586666667,0.396822365,0.0440183486666667,0.421567428666667,0.04442793,24.7270907612435,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2525,"GRG","JPA","T-493-a,b","ASY","4x5",8.5,"partial",64.1,54.4,2.9,3.9,10.8,6.5,NA,NA,"blue",16.4,18.8,2,2,2,2,NA,"Not original label","",NA,18.58
"606655","c",0.061615391,0.01823736,0.050810118,0.015050348,0.066154075,0.01925381,0.074361717,0.02510927,0.120702581,0.039030643,0.061615391,0.01823736,68.0848189153687,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2525,"GRG","JPA","T-493-a,b","ASY","4x5",8.5,"partial",64.1,54.4,2.9,3.9,10.8,6.5,NA,NA,"blue",16.4,18.8,2,2,2,2,NA,"Not original label","",NA,18.58
"606655","d",0.0582006363333333,0.0118931233333333,0.0524580393333333,0.010319357,0.059995521,0.013259431,0.0739483993333333,0.0145134566666667,0.082023838,0.0164169613333333,0.0582006363333333,0.0118931233333333,25.6898730218302,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2525,"GRG","JPA","T-493-a,b","ASY","4x5",8.5,"partial",64.1,54.4,2.9,3.9,10.8,6.5,NA,NA,"blue",16.4,18.8,2,2,2,2,NA,"Not original label","",NA,18.58
"606655","o",0.080335949,0.024907544,0.0790961,0.027942162,0.081620946,0.025343669,0.088521693,0.019049221,0.091410744,0.011179154,0.080335949,0.024907544,3.51660724338525,"Setophaga caerulescens",11,"Jun",88,"Bark Camp Branch, 4mi SE Norton, Jefferson Nat'l Forest; 920m","Wise","VA","M","VA.Wise","South",36.87043,-82.525983,2525,"GRG","JPA","T-493-a,b","ASY","4x5",8.5,"partial",64.1,54.4,2.9,3.9,10.8,6.5,NA,NA,"blue",16.4,18.8,2,2,2,2,NA,"Not original label","",NA,18.58
